FILENAME,FILE_SIZE,DE_ENCRYPTION_TIME,ENCRYPTION_TIME,SIGN_TIME,DE_DECRYPTION_TIME,DECRYPTION_TIME,VERIFY_TIME,DH_ALGORITHM,CIPHER_ALGORITHM
291.txt,1048575,1,2,5,1,10,4,ECCDH,AES[256]
177.txt,1048575,1,3,5,1,9,4,ECCDH,AES[256]
1075.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
832.txt,1048575,1,2,7,1,9,5,ECCDH,AES[256]
144.txt,1048575,1,2,5,1,9,4,ECCDH,AES[256]
1495.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
930.txt,1048575,1,2,5,1,10,4,ECCDH,AES[256]
259.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
308.txt,1048575,1,8,5,1,13,4,ECCDH,AES[256]
128.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
114.txt,1048575,1,3,5,1,9,4,ECCDH,AES[256]
806.txt,1048575,1,2,5,1,10,4,ECCDH,AES[256]
1482.txt,1048575,1,5,6,1,15,11,ECCDH,AES[256]
981.txt,1048575,1,3,5,1,9,4,ECCDH,AES[256]
424.txt,1048575,1,3,6,1,9,4,ECCDH,AES[256]
1129.txt,1048575,1,2,13,1,9,7,ECCDH,AES[256]
306.txt,1048575,1,3,5,1,9,4,ECCDH,AES[256]
338.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
496.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
859.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
393.txt,1048575,1,2,6,1,9,5,ECCDH,AES[256]
86.txt,1048575,1,2,6,1,10,4,ECCDH,AES[256]
801.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1028.txt,1048575,1,2,6,1,9,5,ECCDH,AES[256]
804.txt,1048575,1,3,6,1,9,5,ECCDH,AES[256]
378.txt,1048575,1,4,5,1,11,6,ECCDH,AES[256]
1467.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1031.txt,1048575,1,3,6,1,9,5,ECCDH,AES[256]
1187.txt,1048575,1,16,5,1,10,5,ECCDH,AES[256]
343.txt,1048575,1,3,6,1,10,5,ECCDH,AES[256]
576.txt,1048575,1,15,5,1,10,6,ECCDH,AES[256]
762.txt,1048575,1,3,6,1,10,5,ECCDH,AES[256]
752.txt,1048575,1,3,6,1,10,5,ECCDH,AES[256]
1136.txt,1048575,1,3,5,1,13,8,ECCDH,AES[256]
404.txt,1048575,1,3,6,1,11,5,ECCDH,AES[256]
705.txt,1048575,1,4,6,1,10,5,ECCDH,AES[256]
208.txt,1048575,1,3,6,1,10,6,ECCDH,AES[256]
841.txt,1048575,1,4,6,1,10,5,ECCDH,AES[256]
433.txt,1048575,1,5,5,1,10,5,ECCDH,AES[256]
1223.txt,1048575,1,3,7,1,16,5,ECCDH,AES[256]
475.txt,1048575,1,4,5,1,17,5,ECCDH,AES[256]
1112.txt,1048575,1,3,15,1,9,5,ECCDH,AES[256]
1234.txt,1048575,1,4,10,1,9,5,ECCDH,AES[256]
1178.txt,1048575,1,9,7,1,9,5,ECCDH,AES[256]
369.txt,1048575,1,3,6,1,10,4,ECCDH,AES[256]
265.txt,1048575,1,4,5,1,10,4,ECCDH,AES[256]
1313.txt,1048575,1,4,5,1,10,4,ECCDH,AES[256]
379.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1057.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
600.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
746.txt,1048575,1,4,8,1,9,12,ECCDH,AES[256]
1cf2d3690bef.txt,31457264,1,91,121,1,271,117,ECCDH,AES[256]
978.txt,1048575,1,4,7,1,9,5,ECCDH,AES[256]
820.txt,1048575,1,4,5,1,10,4,ECCDH,AES[256]
84.txt,1048575,1,5,5,1,10,4,ECCDH,AES[256]
385.txt,1048575,1,4,5,1,10,4,ECCDH,AES[256]
500.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
243.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
422.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
1072.txt,1048575,1,2,6,1,9,4,ECCDH,AES[256]
27.txt,1048575,1,3,11,1,11,5,ECCDH,AES[256]
789.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
1354.txt,1048575,1,3,5,1,22,14,ECCDH,AES[256]
68.txt,1048575,1,3,5,1,22,10,ECCDH,AES[256]
392.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
838.txt,1048575,1,2,6,1,10,5,ECCDH,AES[256]
982.txt,1048575,1,3,6,1,9,5,ECCDH,AES[256]
22.txt,1048575,1,2,9,1,9,5,ECCDH,AES[256]
74.txt,1048575,1,9,5,1,9,5,ECCDH,AES[256]
1236.txt,1048575,1,3,6,1,9,5,ECCDH,AES[256]
571.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
933.txt,1048575,1,3,6,1,9,4,ECCDH,AES[256]
1202.txt,1048575,1,3,5,1,21,5,ECCDH,AES[256]
00,1048575,1,3,5,1,9,4,ECCDH,AES[256]
741.txt,1048575,1,2,5,1,9,5,ECCDH,AES[256]
794.txt,1048575,1,2,5,1,9,4,ECCDH,AES[256]
998.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
1497.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
720.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
321.txt,1048575,1,2,5,1,10,5,ECCDH,AES[256]
724.txt,1048575,1,3,5,1,10,9,ECCDH,AES[256]
451.txt,1048575,1,2,5,1,16,4,ECCDH,AES[256]
1002.txt,1048575,1,3,10,1,10,4,ECCDH,AES[256]
1346.txt,1048575,1,3,10,1,10,4,ECCDH,AES[256]
491.txt,1048575,1,2,11,1,9,4,ECCDH,AES[256]
1207.txt,1048575,1,3,10,1,13,4,ECCDH,AES[256]
1012.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
1073.txt,1048575,1,12,5,1,28,4,ECCDH,AES[256]
501.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
864.txt,1048575,1,4,6,1,10,4,ECCDH,AES[256]
963.txt,1048575,1,2,5,1,9,5,ECCDH,AES[256]
02.txt,2097151,1,5,10,1,20,10,ECCDH,AES[256]
1217.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
51.txt,1048575,1,3,5,1,9,4,ECCDH,AES[256]
278.txt,1048575,1,2,5,1,9,5,ECCDH,AES[256]
25.txt,1048575,1,3,6,1,9,5,ECCDH,AES[256]
251.txt,1048575,1,2,5,1,10,4,ECCDH,AES[256]
135.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
938.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
884.txt,1048575,1,3,12,1,24,5,ECCDH,AES[256]
1348.txt,1048575,1,3,11,1,23,4,ECCDH,AES[256]
519.txt,1048575,1,3,5,1,11,4,ECCDH,AES[256]
387.txt,1048575,1,3,16,1,12,4,ECCDH,AES[256]
1111.txt,1048575,1,3,5,1,9,4,ECCDH,AES[256]
706.txt,1048575,1,2,5,1,10,4,ECCDH,AES[256]
355.txt,1048575,1,3,5,1,11,6,ECCDH,AES[256]
180.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1273.txt,1048575,1,2,5,1,10,4,ECCDH,AES[256]
482.txt,1048575,1,3,6,1,10,5,ECCDH,AES[256]
722.txt,1048575,1,12,6,1,11,4,ECCDH,AES[256]
97.txt,1048575,1,4,6,1,11,4,ECCDH,AES[256]
24.txt,1048575,1,3,5,1,25,5,ECCDH,AES[256]
241.txt,1048575,1,2,7,1,9,5,ECCDH,AES[256]
240.txt,1048575,1,2,5,1,10,4,ECCDH,AES[256]
593.txt,1048575,1,3,5,1,9,12,ECCDH,AES[256]
294.txt,1048575,1,3,5,1,9,6,ECCDH,AES[256]
1491.txt,1048575,1,2,6,1,10,5,ECCDH,AES[256]
1026.txt,1048575,1,3,5,1,9,4,ECCDH,AES[256]
646.txt,1048575,1,3,6,1,10,6,ECCDH,AES[256]
1179.txt,1048575,1,3,5,1,22,5,ECCDH,AES[256]
257.txt,1048575,1,3,5,1,20,4,ECCDH,AES[256]
403.txt,1048575,1,2,7,1,10,5,ECCDH,AES[256]
1079.txt,1048575,1,2,6,1,9,4,ECCDH,AES[256]
839.txt,1048575,1,3,10,1,22,10,ECCDH,AES[256]
1376.txt,1048575,1,3,6,1,11,4,ECCDH,AES[256]
output,12511,1,0,1,1,0,1,ECCDH,AES[256]
96.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1044.txt,1048575,1,4,5,1,10,4,ECCDH,AES[256]
16.txt,1048575,1,6,5,1,17,5,ECCDH,AES[256]
327.txt,1048575,1,3,7,1,10,4,ECCDH,AES[256]
328.txt,1048575,1,3,5,1,11,4,ECCDH,AES[256]
747.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
06.txt,1048575,1,2,6,1,9,5,ECCDH,AES[256]
1144.txt,1048575,1,3,5,1,9,6,ECCDH,AES[256]
164.txt,1048575,1,3,5,1,10,9,ECCDH,AES[256]
597.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
580.txt,1048575,1,2,5,1,10,5,ECCDH,AES[256]
858.txt,1048575,1,2,5,1,9,5,ECCDH,AES[256]
834.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
968.txt,1048575,1,3,5,1,11,5,ECCDH,AES[256]
536.txt,1048575,1,4,5,1,10,4,ECCDH,AES[256]
694.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1259.txt,1048575,1,4,5,1,10,4,ECCDH,AES[256]
1475.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
1017.txt,1048575,1,3,5,1,9,4,ECCDH,AES[256]
1147.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
386.txt,1048575,1,18,5,1,10,5,ECCDH,AES[256]
1113.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
179.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
874.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
394.txt,1048575,1,4,5,1,10,5,ECCDH,AES[256]
939.txt,1048575,1,2,5,1,18,5,ECCDH,AES[256]
1128.txt,1048575,1,3,6,1,10,5,ECCDH,AES[256]
1003.txt,1048575,1,3,6,1,10,5,ECCDH,AES[256]
random.csv,16802739,1,49,82,1,142,63,ECCDH,AES[256]
1184.txt,1048575,1,3,6,1,9,4,ECCDH,AES[256]
698.txt,1048575,1,4,5,1,22,21,ECCDH,AES[256]
178.txt,1048575,1,3,6,1,10,5,ECCDH,AES[256]
523.txt,1048575,1,3,6,1,10,5,ECCDH,AES[256]
471.txt,1048575,1,4,5,1,10,4,ECCDH,AES[256]
f06e45db81fa.txt,1044,1,0,2,1,0,0,ECCDH,AES[256]
1350.txt,1048575,1,3,5,1,13,22,ECCDH,AES[256]
408.txt,1048575,1,3,22,1,10,4,ECCDH,AES[256]
613.txt,1048575,1,3,24,1,9,5,ECCDH,AES[256]
952.txt,1048575,1,3,22,1,10,4,ECCDH,AES[256]
599.txt,1048575,1,2,5,1,9,4,ECCDH,AES[256]
1194.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
127.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
570.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
149.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
790.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1413.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
309.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
704.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
272.txt,1048575,1,15,6,1,9,4,ECCDH,AES[256]
281.txt,1048575,1,3,5,1,9,4,ECCDH,AES[256]
1329.txt,1048575,1,2,6,1,9,4,ECCDH,AES[256]
48.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
649.txt,1048575,1,3,5,1,9,4,ECCDH,AES[256]
407.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
867.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
339.txt,1048575,1,2,5,1,10,4,ECCDH,AES[256]
1243.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1064.txt,1048575,1,2,5,1,10,5,ECCDH,AES[256]
400.txt,1048575,1,2,6,1,10,5,ECCDH,AES[256]
745.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
176.txt,1048575,1,2,5,1,9,5,ECCDH,AES[256]
1200.txt,1048575,1,3,5,1,13,5,ECCDH,AES[256]
513.txt,1048575,1,3,6,1,9,5,ECCDH,AES[256]
635.txt,1048575,1,4,5,1,9,4,ECCDH,AES[256]
1186.txt,1048575,1,4,5,1,9,5,ECCDH,AES[256]
1138.txt,1048575,1,6,5,1,9,5,ECCDH,AES[256]
538.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
667.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
644.txt,1048575,1,3,5,1,9,4,ECCDH,AES[256]
215.txt,1048575,1,3,6,1,9,5,ECCDH,AES[256]
1290.txt,1048575,1,3,6,1,9,16,ECCDH,AES[256]
689.txt,1048575,1,3,6,1,9,5,ECCDH,AES[256]
1080.txt,1048575,1,3,6,1,9,5,ECCDH,AES[256]
ad87c86e2641.txt,31457277,1,82,119,1,268,117,ECCDH,AES[256]
676.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
39.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
98.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
1177.txt,1048575,1,3,5,1,9,15,ECCDH,AES[256]
756.txt,1048575,1,2,5,1,9,8,ECCDH,AES[256]
376.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
1000.txt,1048575,1,2,5,1,10,4,ECCDH,AES[256]
468.txt,1048575,1,2,5,1,12,4,ECCDH,AES[256]
1412.txt,1048575,1,3,16,1,11,4,ECCDH,AES[256]
125.txt,1048575,1,3,5,1,22,4,ECCDH,AES[256]
1479.txt,1048575,1,2,6,1,9,4,ECCDH,AES[256]
116.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
1059.txt,1048575,1,3,5,1,13,4,ECCDH,AES[256]
647.txt,1048575,1,3,5,1,13,4,ECCDH,AES[256]
201.txt,1048575,1,3,5,1,13,4,ECCDH,AES[256]
1319.txt,1048575,1,2,5,1,13,5,ECCDH,AES[256]
358.txt,1048575,1,2,5,1,13,5,ECCDH,AES[256]
224.txt,1048575,1,3,8,1,9,6,ECCDH,AES[256]
808.txt,1048575,1,3,5,1,16,4,ECCDH,AES[256]
372.txt,1048575,1,3,6,1,16,4,ECCDH,AES[256]
292.txt,1048575,1,4,15,1,9,5,ECCDH,AES[256]
464.txt,1048575,1,3,5,1,16,4,ECCDH,AES[256]
1398.txt,1048575,1,4,5,1,16,4,ECCDH,AES[256]
585.txt,1048575,1,10,10,1,9,4,ECCDH,AES[256]
856.txt,1048575,1,3,5,1,9,4,ECCDH,AES[256]
768.txt,1048575,1,2,6,1,9,4,ECCDH,AES[256]
950.txt,1048575,1,3,5,1,9,4,ECCDH,AES[256]
233.txt,1048575,1,2,5,1,10,4,ECCDH,AES[256]
170.txt,1048575,1,2,5,1,10,4,ECCDH,AES[256]
1349.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
579.txt,1048575,1,2,7,1,9,4,ECCDH,AES[256]
902.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
473.txt,1048575,1,2,5,1,10,5,ECCDH,AES[256]
346.txt,1048575,1,2,5,1,11,4,ECCDH,AES[256]
1307.txt,1048575,1,2,4,1,10,6,ECCDH,AES[256]
26.txt,1048575,1,3,6,1,10,4,ECCDH,AES[256]
1065.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1333.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
587.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
169.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
360.txt,1048575,1,2,6,1,10,4,ECCDH,AES[256]
1156.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
920.txt,1048575,1,5,6,1,10,5,ECCDH,AES[256]
ba3d0091ca03e2b6ae323f33.txt,100816566,1,289,380,1,1084,376,ECCDH,AES[256]
227.txt,1048575,1,5,6,1,20,7,ECCDH,AES[256]
891.txt,1048575,1,3,6,1,11,6,ECCDH,AES[256]
663.txt,1048575,1,5,5,1,9,5,ECCDH,AES[256]
818.txt,1048575,1,3,5,1,22,11,ECCDH,AES[256]
1226.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
210.txt,1048575,1,3,5,1,14,6,ECCDH,AES[256]
711.txt,1048575,1,4,7,1,10,5,ECCDH,AES[256]
3342d49eb4f6.txt,62914528,1,180,240,1,776,236,ECCDH,AES[256]
617.txt,1048575,1,3,9,1,10,4,ECCDH,AES[256]
421.txt,1048575,1,4,7,1,9,5,ECCDH,AES[256]
42.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
484.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
641.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1137.txt,1048575,1,3,13,1,19,4,ECCDH,AES[256]
980.txt,1048575,1,2,6,1,9,4,ECCDH,AES[256]
310.txt,1048575,1,2,12,1,22,4,ECCDH,AES[256]
775.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
113.txt,1048575,1,2,5,1,10,5,ECCDH,AES[256]
1237.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
516.txt,1048575,1,2,5,1,10,4,ECCDH,AES[256]
1344.txt,1048575,1,3,10,1,9,5,ECCDH,AES[256]
56.txt,1048575,1,3,6,1,9,4,ECCDH,AES[256]
1302.txt,1048575,1,3,16,1,10,4,ECCDH,AES[256]
791.txt,1048575,1,3,5,1,9,4,ECCDH,AES[256]
1378.txt,1048575,1,2,5,1,10,5,ECCDH,AES[256]
304.txt,1048575,1,2,5,1,10,5,ECCDH,AES[256]
423.txt,1048575,1,3,5,1,15,6,ECCDH,AES[256]
682.txt,1048575,1,2,11,1,9,5,ECCDH,AES[256]
919.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1447.txt,1048575,1,3,5,1,9,4,ECCDH,AES[256]
681.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
928.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
197.txt,1048575,1,3,6,1,10,4,ECCDH,AES[256]
102.txt,1048575,1,2,5,1,11,4,ECCDH,AES[256]
1097.txt,1048575,1,2,5,1,11,4,ECCDH,AES[256]
483.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
531.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1430.txt,1048575,1,2,5,1,10,8,ECCDH,AES[256]
708.txt,1048575,1,3,5,1,9,4,ECCDH,AES[256]
550.txt,1048575,1,3,11,1,10,4,ECCDH,AES[256]
1492.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1271.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
865.txt,1048575,1,2,5,1,9,5,ECCDH,AES[256]
1190.txt,1048575,1,3,5,1,9,4,ECCDH,AES[256]
615.txt,1048575,1,2,5,1,9,4,ECCDH,AES[256]
770.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
124.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1351.txt,1048575,1,2,6,1,9,4,ECCDH,AES[256]
439ac926b180.txt,2097151,1,5,9,1,19,8,ECCDH,AES[256]
1385.txt,1048575,1,2,5,1,13,4,ECCDH,AES[256]
410.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1106.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
1048.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
235.txt,1048575,1,2,5,1,9,5,ECCDH,AES[256]
1201.txt,1048575,1,2,5,1,11,5,ECCDH,AES[256]
853.txt,1048575,1,2,6,1,10,4,ECCDH,AES[256]
123.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
855.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
1347.txt,1048575,1,2,5,1,10,4,ECCDH,AES[256]
52.txt,1048575,1,2,5,1,11,5,ECCDH,AES[256]
147.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
1397.txt,1048575,1,3,5,1,9,4,ECCDH,AES[256]
373.txt,1048575,1,2,5,1,10,4,ECCDH,AES[256]
837.txt,1048575,1,9,5,1,23,4,ECCDH,AES[256]
122.txt,1048575,1,5,5,1,11,5,ECCDH,AES[256]
666.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
1418.txt,1048575,1,11,6,1,17,4,ECCDH,AES[256]
07.txt,1048575,1,2,5,1,9,5,ECCDH,AES[256]
960.txt,1048575,1,2,5,1,10,4,ECCDH,AES[256]
823.txt,1048575,1,8,5,1,11,5,ECCDH,AES[256]
1126.txt,1048575,1,3,7,1,11,5,ECCDH,AES[256]
130.txt,1048575,1,2,5,1,11,4,ECCDH,AES[256]
data.csv,271,1,0,1,1,0,0,ECCDH,AES[256]
1366.txt,1048575,1,3,6,1,10,5,ECCDH,AES[256]
03.txt,4194302,1,14,18,1,50,17,ECCDH,AES[256]
1476.txt,1048575,1,2,7,1,10,4,ECCDH,AES[256]
1172.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
582.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
1488.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
1336.txt,1048575,1,2,6,1,10,4,ECCDH,AES[256]
1227.txt,1048575,1,2,5,1,9,6,ECCDH,AES[256]
807.txt,1048575,1,4,5,1,9,5,ECCDH,AES[256]
889.txt,1048575,1,4,5,1,10,4,ECCDH,AES[256]
1416.txt,1048575,1,4,5,1,10,4,ECCDH,AES[256]
642.txt,1048575,1,4,5,1,20,5,ECCDH,AES[256]
1433.txt,1048575,1,3,14,1,11,5,ECCDH,AES[256]
35.txt,1048575,1,3,14,1,12,4,ECCDH,AES[256]
75.txt,1048575,1,3,15,1,10,5,ECCDH,AES[256]
1045.txt,1048575,1,4,5,1,10,4,ECCDH,AES[256]
678.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
193.txt,1048575,1,4,5,1,10,5,ECCDH,AES[256]
1235.txt,1048575,1,4,5,1,9,5,ECCDH,AES[256]
1411.txt,1048575,1,3,5,1,9,4,ECCDH,AES[256]
537.txt,1048575,1,4,6,1,10,4,ECCDH,AES[256]
900.txt,1048575,1,3,6,1,11,5,ECCDH,AES[256]
1088.txt,1048575,1,3,6,1,11,5,ECCDH,AES[256]
ac97c66793aa.txtcat,120,1,0,1,1,0,1,ECCDH,AES[256]
1209.txt,1048575,1,4,6,1,13,6,ECCDH,AES[256]
des_cbc.csv,155191891,1,406,579,1,1363,578,ECCDH,AES[256]
1431.txt,1048575,1,3,6,1,10,5,ECCDH,AES[256]
693.txt,1048575,1,3,5,1,11,11,ECCDH,AES[256]
1269.txt,1048575,1,6,8,1,10,5,ECCDH,AES[256]
216.txt,1048575,1,4,7,1,11,4,ECCDH,AES[256]
43fc6e0261c4.txt,14680057,1,49,57,1,127,56,ECCDH,AES[256]
1321.txt,1048575,1,4,5,1,10,5,ECCDH,AES[256]
1449.txt,1048575,1,4,10,1,10,4,ECCDH,AES[256]
134.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
38.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
692.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
602.txt,1048575,1,3,7,1,9,5,ECCDH,AES[256]
1338.txt,1048575,1,2,5,1,10,4,ECCDH,AES[256]
629.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
1025.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
1464.txt,1048575,1,3,5,1,11,4,ECCDH,AES[256]
824.txt,1048575,1,4,5,1,10,5,ECCDH,AES[256]
354.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
1380.txt,1048575,1,2,5,1,10,5,ECCDH,AES[256]
161.txt,1048575,1,3,10,1,11,4,ECCDH,AES[256]
805.txt,1048575,1,3,6,1,10,5,ECCDH,AES[256]
480.txt,1048575,1,3,6,1,10,5,ECCDH,AES[256]
171.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
465.txt,1048575,1,3,6,1,10,5,ECCDH,AES[256]
1320.txt,1048575,1,7,5,1,12,6,ECCDH,AES[256]
1051.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
1419.txt,1048575,1,4,5,1,10,4,ECCDH,AES[256]
402.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
145.txt,1048575,1,3,6,1,10,4,ECCDH,AES[256]
256.txt,1048575,1,3,5,1,12,13,ECCDH,AES[256]
1396.txt,1048575,1,3,12,1,14,5,ECCDH,AES[256]
168.txt,1048575,1,3,6,1,15,4,ECCDH,AES[256]
1091.txt,1048575,1,3,11,1,17,4,ECCDH,AES[256]
896.txt,1048575,1,3,10,1,10,4,ECCDH,AES[256]
866.txt,1048575,1,8,5,1,10,5,ECCDH,AES[256]
714.txt,1048575,1,8,6,1,10,5,ECCDH,AES[256]
1284.txt,1048575,1,3,5,1,11,4,ECCDH,AES[256]
198.txt,1048575,1,3,6,1,10,4,ECCDH,AES[256]
1176.txt,1048575,1,3,6,1,10,4,ECCDH,AES[256]
773.txt,1048575,1,3,6,1,10,13,ECCDH,AES[256]
1368.txt,1048575,1,3,6,1,10,4,ECCDH,AES[256]
795.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1014.txt,1048575,1,2,10,1,9,4,ECCDH,AES[256]
661.txt,1048575,1,2,5,1,9,5,ECCDH,AES[256]
880.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
452.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1170.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
1472.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
640.txt,1048575,1,2,6,1,10,6,ECCDH,AES[256]
913.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
560.txt,1048575,1,2,6,1,11,4,ECCDH,AES[256]
1414.txt,1048575,1,2,6,1,16,5,ECCDH,AES[256]
1445.txt,1048575,1,3,6,1,11,5,ECCDH,AES[256]
random000.csv,50408283,1,136,190,1,427,189,ECCDH,AES[256]
1394.txt,1048575,1,4,5,1,9,4,ECCDH,AES[256]
225.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
586.txt,1048575,1,6,5,1,10,4,ECCDH,AES[256]
1387.txt,1048575,1,5,6,1,12,4,ECCDH,AES[256]
90.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
1296.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
1458.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
563.txt,1048575,1,2,5,1,9,5,ECCDH,AES[256]
530.txt,1048575,1,2,5,1,10,4,ECCDH,AES[256]
32.txt,1048575,1,2,7,1,11,5,ECCDH,AES[256]
439.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
742.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
01.txt,2097151,1,6,10,1,19,8,ECCDH,AES[256]
548.txt,1048575,1,4,5,1,10,5,ECCDH,AES[256]
425.txt,1048575,1,4,5,1,10,5,ECCDH,AES[256]
1477.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
917.txt,1048575,1,4,5,1,9,5,ECCDH,AES[256]
937.txt,1048575,1,5,8,1,9,23,ECCDH,AES[256]
